ID,LOCATION_TYPE,LOCATION_TYPE_CODE,PSGC_CODE,LOCATION,LOC_CODE,PARENT_CODE,LOCATION_AREA_HA,LOCATION_LON,LOCATION_LAT,YEAR,PERIOD,TC_COUNT
4446,Province,2,PH0802600000,Eastern Samar,26,8,424954.8963,125.38108,11.64761,2021,October,0
4447,Province,2,PH1402700000,Ifugao,27,14,250670.7928,121.20724,16.84847,2021,October,1
4448,Province,2,PH0102800000,Ilocos Norte,28,1,327178.9476,120.73031,18.2049,2021,October,1
4449,Province,2,PH0102900000,Ilocos Sur,29,1,246531.6268,120.54701,17.24747,2021,October,1
4450,Province,2,PH1600300000,Agusan Del Sur,3,16,845214.9145,125.72898,8.42159,2021,October,0
4451,Province,2,PH0603000000,Iloilo,30,6,471476.4392,122.60538,11.0076,2021,October,1
4452,Province,2,PH0203100000,Isabela,31,2,1049495.036,121.96124,16.98735,2021,October,1
4453,Province,2,PH1403200000,Kalinga,32,14,282509.4079,121.2795,17.43098,2021,October,1
4454,Province,2,PH0103300000,La Union,33,1,141261.3448,120.42453,16.58054,2021,October,1
4455,Province,2,PH0403400000,Laguna,34,4,178496.2977,121.36511,14.24132,2021,October,0
4456,Province,2,PH1003500000,Lanao Del Norte,35,10,263637.9028,124.03771,8.02657,2021,October,0
4457,Province,2,PH1903600000,Lanao Del Sur,36,15,374148.3531,124.3446,7.78909,2021,October,0
4458,Province,2,PH0803700000,Leyte,37,8,557574.9137,124.75585,10.97461,2021,October,0
4459,Province,2,PH1908700000,Maguindanao,38,15,501126.2256,124.3846,7.03162,2021,October,0
4460,Province,2,PH0600400000,Aklan,4,6,168490.628,122.24801,11.60961,2021,October,1
4461,Province,2,PH1704000000,Marinduque,40,17,92150.51634,121.97191,13.39123,2021,October,0
4462,Province,2,PH0504100000,Masbate,41,5,398936.7474,123.55233,12.29461,2021,October,0
4463,Province,2,PH1004200000,Misamis Occidental,42,10,187094.5163,123.69023,8.32404,2021,October,0
4464,Province,2,PH1004300000,Misamis Oriental,43,10,337853.2765,124.79152,8.63258,2021,October,0
4465,Province,2,PH1404400000,Mountain Province,44,14,211247.8703,121.12926,17.1013,2021,October,1
4466,Province,2,PH0604500000,Negros Occidental,45,6,765872.2498,122.98713,10.31102,2021,October,1
4467,Province,2,PH0704600000,Negros Oriental,46,7,513364.8525,123.03352,9.60691,2021,October,1
4468,Province,2,PH1204700000,North Cotabato,47,12,585977.2617,124.85052,7.2026,2021,October,0
4469,Province,2,PH0804800000,Northern Samar,48,8,344045.7568,124.79173,12.4111,2021,October,0
4470,Province,2,PH0304900000,Nueva Ecija,49,3,545723.5694,121.02057,15.61784,2021,October,1
4471,Province,2,PH0500500000,Albay,5,5,246950.7417,123.61575,13.20972,2021,October,0
4472,Province,2,PH0205000000,Nueva Vizcaya,50,2,412589.2665,121.17179,16.30543,2021,October,1
4473,Province,2,PH1705100000,Occidental Mindoro,51,17,597216.3562,120.89263,12.97198,2021,October,0
4474,Province,2,PH1705200000,Oriental Mindoro,52,17,411534.5134,121.26165,12.96208,2021,October,0
4475,Province,2,PH1705300000,Palawan,53,17,1438791.437,118.74422,9.97851,2021,October,1
4476,Province,2,PH0305400000,Pampanga,54,3,211421.1857,120.64724,15.05852,2021,October,1
4477,Province,2,PH0105500000,Pangasinan,55,1,515455.9092,120.3126,15.9995,2021,October,1
4478,Province,2,PH0405600000,Quezon,56,4,840102.3202,121.96207,14.16651,2021,October,1
4479,Province,2,PH0205700000,Quirino,57,2,276799.6207,121.59554,16.29455,2021,October,1
4480,Province,2,PH0405800000,Rizal,58,4,120029.7294,121.26254,14.6174,2021,October,0
4481,Province,2,PH1705900000,Romblon,59,17,130982.4531,122.23451,12.43569,2021,October,0
4482,Province,2,PH0600600000,Antique,6,6,273659.3448,122.06801,11.12678,2021,October,1
4483,Province,2,PH0806000000,Samar,60,8,538251.1521,124.94033,11.84648,2021,October,0
4484,Province,2,PH0706100000,Siquijor,61,7,31957.7035,123.58866,9.1852,2021,October,1
4485,Province,2,PH0506200000,Sorsogon,62,5,198641.4064,123.92856,12.85433,2021,October,0
4486,Province,2,PH1206300000,South Cotabato,63,12,411942.8819,124.85313,6.28461,2021,October,0
4487,Province,2,PH0806400000,Southern Leyte,64,8,165547.6261,125.05196,10.29123,2021,October,0
4488,Province,2,PH1206500000,Sultan Kudarat,65,12,422488.9048,124.43128,6.53498,2021,October,0
4489,Province,2,PH1906600000,Sulu,66,15,151498.8171,121.0544,5.95321,2021,October,0
4490,Province,2,PH1606700000,Surigao Del Norte,67,16,197260.9942,125.73754,9.67074,2021,October,1
4491,Province,2,PH1606800000,Surigao Del Sur,68,16,469825.4007,126.113,8.77637,2021,October,0
4492,Province,2,PH0306900000,Tarlac,69,3,297162.4745,120.4762,15.47835,2021,October,1
4493,Province,2,PH1900700000,Basilan,7,15,113368.7447,122.02916,6.56546,2021,October,0
4494,Province,2,PH1907000000,Tawi-Tawi,70,15,115325.302,119.9015,5.23802,2021,October,0
4495,Province,2,PH0307100000,Zambales,71,3,372047.8358,120.14367,15.2868,2021,October,1
4496,Province,2,PH0907200000,Zamboanga Del Norte,72,9,628425.2368,122.80734,8.0492,2021,October,0
4497,Province,2,PH0907300000,Zamboanga Del Sur,73,9,535995.3836,122.99399,7.67897,2021,October,0
4498,Province,2,PH0307700000,Aurora,77,3,303048.9855,121.70032,15.92336,2021,October,1
4499,Province,2,PH0807800000,Biliran,78,8,53182.96358,124.47324,11.59672,2021,October,0
4500,Province,2,PH0607900000,Guimaras,79,6,59614.55082,122.6141,10.56881,2021,October,1
4501,Province,2,PH0300800000,Bataan,8,3,124499.2234,120.45441,14.66047,2021,October,1
4502,Province,2,PH1208000000,Sarangani,80,12,370000.4169,125.15833,6.05966,2021,October,0
4503,Province,2,PH1408100000,Apayao,81,14,398874.9827,121.18753,18.10576,2021,October,1
4504,Province,2,PH1108200000,Davao De Oro,82,11,435150.5017,126.02292,7.57325,2021,October,0
4505,Province,2,PH0908300000,Zamboanga Sibugay,83,9,272573.4853,122.72542,7.69474,2021,October,0
4506,Province,2,PH1608500000,Dinagat Islands,85,16,80368.58314,125.60234,10.17134,2021,October,0
4507,Province,2,PH1108600000,Davao Occidental,86,11,196057.9424,125.54058,6.09811,2021,October,0
4508,Province,2,PH0200900000,Batanes,9,2,20137.38639,121.88796,20.55242,2021,October,1
4509,National,0,PH9999999999,Philippines,1,NA,29340674,122.88863823288156,11.683905899533906,2021,November,0
4510,Region,1,PH0100000000,Ilocos Region,1,NA,1230470.897,120.48431,16.90702,2021,November,0
4511,Region,1,PH1000000000,Northern Mindanao,10,NA,1748726.483,124.67425,8.18737,2021,November,0
4512,Region,1,PH1100000000,Davao Region,11,NA,1880989.96,125.82657,7.21033,2021,November,0
4513,Region,1,PH1200000000,SOCCSKSARGEN,12,NA,1790438.227,124.81574,6.59804,2021,November,0
4514,Region,1,PH1400000000,Cordillera Administrative Region,14,NA,1818770.568,121.03905,17.35562,2021,November,0
4515,Region,1,PH1900000000,Bangsamoro Autonomous Region In Muslim Mindanao,15,NA,1255119.847,123.34939,6.92199,2021,November,0
4516,Region,1,PH1600000000,CARAGA,16,NA,1860281.031,125.79354,8.80757,2021,November,0
4517,Region,1,PH1700000000,MIMAROPA,17,NA,2670545.156,119.90138,11.3535,2021,November,0
4518,Region,1,PH0200000000,Cagayan Valley,2,NA,2638794.24,121.73245,17.20742,2021,November,0
4519,Region,1,PH0300000000,Central Luzon,3,NA,2122869.134,120.82254,15.39167,2021,November,0
4520,Region,1,PH0400000000,CALABARZON,4,NA,1559505.206,121.57574,14.1648,2021,November,0
4521,Region,1,PH0500000000,Bicol Region,5,NA,1729064.188,123.47248,13.27324,2021,November,0
4522,Region,1,PH0600000000,Western Visayas,6,NA,2004219.716,122.65134,10.84389,2021,November,0
4523,Region,1,PH0700000000,Central Visayas,7,NA,1428558.608,123.615,9.92116,2021,November,0
4524,Region,1,PH0800000000,Eastern Visayas,8,NA,2083545.065,124.95325,11.53711,2021,November,0
4525,Region,1,PH0900000000,Zamboanga Peninsula,9,NA,1458898.459,122.84823,7.82603,2021,November,0
4526,Province,2,PH1400100000,Abra,1,14,392658.995,120.80323,17.57832,2021,November,0
4527,Province,2,PH0401000000,Batangas,10,4,296342.1523,121.03136,13.89192,2021,November,0
4528,Province,2,PH1401100000,Benguet,11,14,282784.8759,120.69886,16.54284,2021,November,0
4529,Province,2,PH0701200000,Bohol,12,7,396752.4873,124.19758,9.85386,2021,November,0
4530,Province,2,PH1001300000,Bukidnon,13,10,935846.7352,125.00693,8.01875,2021,November,0
4531,Province,2,PH0301400000,Bulacan,14,3,268894.0986,121.05787,14.97878,2021,November,0
4532,Province,2,PH0201500000,Cagayan,15,2,879759.9291,121.76061,18.09416,2021,November,0
4533,Province,2,PH0501600000,Camarines Norte,16,5,212131.5983,122.7276,14.14318,2021,November,0
4534,Province,2,PH0501700000,Camarines Sur,17,5,526280.2518,123.26232,13.70538,2021,November,0
4535,Province,2,PH1001800000,Camiguin,18,10,24254.34914,124.71774,9.172,2021,November,0
4536,Province,2,PH0601900000,Capiz,19,6,265103.7091,122.63293,11.3699,2021,November,0
4537,Province,2,PH1600200000,Agusan Del Norte,2,16,267625.5396,125.53568,9.03125,2021,November,0
4538,Province,2,PH0502000000,Catanduanes,20,5,146059.0863,124.23645,13.78322,2021,November,0
4539,Province,2,PH0402100000,Cavite,21,4,124520.1231,120.86848,14.25517,2021,November,0
4540,Province,2,PH0702200000,Cebu,22,7,486471.6869,123.75473,10.35505,2021,November,0
4541,Province,2,PH1102300000,Davao Del Norte,23,11,324540.853,125.64222,7.58531,2021,November,0
4542,Province,2,PH1102400000,Davao Del Sur,24,11,426257.1808,125.34537,7.01621,2021,November,0
4543,Province,2,PH1102500000,Davao Oriental,25,11,498905.6008,126.29823,7.25136,2021,November,0
4544,Province,2,PH0802600000,Eastern Samar,26,8,424954.8963,125.38108,11.64761,2021,November,0
4545,Province,2,PH1402700000,Ifugao,27,14,250670.7928,121.20724,16.84847,2021,November,0
4546,Province,2,PH0102800000,Ilocos Norte,28,1,327178.9476,120.73031,18.2049,2021,November,0
4547,Province,2,PH0102900000,Ilocos Sur,29,1,246531.6268,120.54701,17.24747,2021,November,0
4548,Province,2,PH1600300000,Agusan Del Sur,3,16,845214.9145,125.72898,8.42159,2021,November,0
4549,Province,2,PH0603000000,Iloilo,30,6,471476.4392,122.60538,11.0076,2021,November,0
4550,Province,2,PH0203100000,Isabela,31,2,1049495.036,121.96124,16.98735,2021,November,0
4551,Province,2,PH1403200000,Kalinga,32,14,282509.4079,121.2795,17.43098,2021,November,0
4552,Province,2,PH0103300000,La Union,33,1,141261.3448,120.42453,16.58054,2021,November,0
4553,Province,2,PH0403400000,Laguna,34,4,178496.2977,121.36511,14.24132,2021,November,0
4554,Province,2,PH1003500000,Lanao Del Norte,35,10,263637.9028,124.03771,8.02657,2021,November,0
4555,Province,2,PH1903600000,Lanao Del Sur,36,15,374148.3531,124.3446,7.78909,2021,November,0
4556,Province,2,PH0803700000,Leyte,37,8,557574.9137,124.75585,10.97461,2021,November,0
4557,Province,2,PH1908700000,Maguindanao,38,15,501126.2256,124.3846,7.03162,2021,November,0
4558,Province,2,PH0600400000,Aklan,4,6,168490.628,122.24801,11.60961,2021,November,0
4559,Province,2,PH1704000000,Marinduque,40,17,92150.51634,121.97191,13.39123,2021,November,0
4560,Province,2,PH0504100000,Masbate,41,5,398936.7474,123.55233,12.29461,2021,November,0
4561,Province,2,PH1004200000,Misamis Occidental,42,10,187094.5163,123.69023,8.32404,2021,November,0
4562,Province,2,PH1004300000,Misamis Oriental,43,10,337853.2765,124.79152,8.63258,2021,November,0
4563,Province,2,PH1404400000,Mountain Province,44,14,211247.8703,121.12926,17.1013,2021,November,0
4564,Province,2,PH0604500000,Negros Occidental,45,6,765872.2498,122.98713,10.31102,2021,November,0
4565,Province,2,PH0704600000,Negros Oriental,46,7,513364.8525,123.03352,9.60691,2021,November,0
4566,Province,2,PH1204700000,North Cotabato,47,12,585977.2617,124.85052,7.2026,2021,November,0
4567,Province,2,PH0804800000,Northern Samar,48,8,344045.7568,124.79173,12.4111,2021,November,0
4568,Province,2,PH0304900000,Nueva Ecija,49,3,545723.5694,121.02057,15.61784,2021,November,0
4569,Province,2,PH0500500000,Albay,5,5,246950.7417,123.61575,13.20972,2021,November,0
4570,Province,2,PH0205000000,Nueva Vizcaya,50,2,412589.2665,121.17179,16.30543,2021,November,0
4571,Province,2,PH1705100000,Occidental Mindoro,51,17,597216.3562,120.89263,12.97198,2021,November,0
4572,Province,2,PH1705200000,Oriental Mindoro,52,17,411534.5134,121.26165,12.96208,2021,November,0
4573,Province,2,PH1705300000,Palawan,53,17,1438791.437,118.74422,9.97851,2021,November,0
4574,Province,2,PH0305400000,Pampanga,54,3,211421.1857,120.64724,15.05852,2021,November,0
4575,Province,2,PH0105500000,Pangasinan,55,1,515455.9092,120.3126,15.9995,2021,November,0
4576,Province,2,PH0405600000,Quezon,56,4,840102.3202,121.96207,14.16651,2021,November,0
4577,Province,2,PH0205700000,Quirino,57,2,276799.6207,121.59554,16.29455,2021,November,0
4578,Province,2,PH0405800000,Rizal,58,4,120029.7294,121.26254,14.6174,2021,November,0
4579,Province,2,PH1705900000,Romblon,59,17,130982.4531,122.23451,12.43569,2021,November,0
4580,Province,2,PH0600600000,Antique,6,6,273659.3448,122.06801,11.12678,2021,November,0
4581,Province,2,PH0806000000,Samar,60,8,538251.1521,124.94033,11.84648,2021,November,0
4582,Province,2,PH0706100000,Siquijor,61,7,31957.7035,123.58866,9.1852,2021,November,0
4583,Province,2,PH0506200000,Sorsogon,62,5,198641.4064,123.92856,12.85433,2021,November,0
4584,Province,2,PH1206300000,South Cotabato,63,12,411942.8819,124.85313,6.28461,2021,November,0
4585,Province,2,PH0806400000,Southern Leyte,64,8,165547.6261,125.05196,10.29123,2021,November,0
4586,Province,2,PH1206500000,Sultan Kudarat,65,12,422488.9048,124.43128,6.53498,2021,November,0
4587,Province,2,PH1906600000,Sulu,66,15,151498.8171,121.0544,5.95321,2021,November,0
4588,Province,2,PH1606700000,Surigao Del Norte,67,16,197260.9942,125.73754,9.67074,2021,November,0
4589,Province,2,PH1606800000,Surigao Del Sur,68,16,469825.4007,126.113,8.77637,2021,November,0
4590,Province,2,PH0306900000,Tarlac,69,3,297162.4745,120.4762,15.47835,2021,November,0
4591,Province,2,PH1900700000,Basilan,7,15,113368.7447,122.02916,6.56546,2021,November,0
4592,Province,2,PH1907000000,Tawi-Tawi,70,15,115325.302,119.9015,5.23802,2021,November,0
4593,Province,2,PH0307100000,Zambales,71,3,372047.8358,120.14367,15.2868,2021,November,0
4594,Province,2,PH0907200000,Zamboanga Del Norte,72,9,628425.2368,122.80734,8.0492,2021,November,0
4595,Province,2,PH0907300000,Zamboanga Del Sur,73,9,535995.3836,122.99399,7.67897,2021,November,0
4596,Province,2,PH0307700000,Aurora,77,3,303048.9855,121.70032,15.92336,2021,November,0
4597,Province,2,PH0807800000,Biliran,78,8,53182.96358,124.47324,11.59672,2021,November,0
4598,Province,2,PH0607900000,Guimaras,79,6,59614.55082,122.6141,10.56881,2021,November,0
4599,Province,2,PH0300800000,Bataan,8,3,124499.2234,120.45441,14.66047,2021,November,0
4600,Province,2,PH1208000000,Sarangani,80,12,370000.4169,125.15833,6.05966,2021,November,0
4601,Province,2,PH1408100000,Apayao,81,14,398874.9827,121.18753,18.10576,2021,November,0
4602,Province,2,PH1108200000,Davao De Oro,82,11,435150.5017,126.02292,7.57325,2021,November,0
4603,Province,2,PH0908300000,Zamboanga Sibugay,83,9,272573.4853,122.72542,7.69474,2021,November,0
4604,Province,2,PH1608500000,Dinagat Islands,85,16,80368.58314,125.60234,10.17134,2021,November,0
4605,Province,2,PH1108600000,Davao Occidental,86,11,196057.9424,125.54058,6.09811,2021,November,0
4606,Province,2,PH0200900000,Batanes,9,2,20137.38639,121.88796,20.55242,2021,November,0
4607,National,0,PH9999999999,Philippines,1,NA,29340674,122.88863823288156,11.683905899533906,2021,December,46
4608,Region,1,PH0100000000,Ilocos Region,1,NA,1230470.897,120.48431,16.90702,2021,December,0
4609,Region,1,PH1000000000,Northern Mindanao,10,NA,1748726.483,124.67425,8.18737,2021,December,5
4610,Region,1,PH1100000000,Davao Region,11,NA,1880989.96,125.82657,7.21033,2021,December,2
4611,Region,1,PH1200000000,SOCCSKSARGEN,12,NA,1790438.227,124.81574,6.59804,2021,December,0
4612,Region,1,PH1400000000,Cordillera Administrative Region,14,NA,1818770.568,121.03905,17.35562,2021,December,0
4613,Region,1,PH1900000000,Bangsamoro Autonomous Region In Muslim Mindanao,15,NA,1255119.847,123.34939,6.92199,2021,December,1
4614,Region,1,PH1600000000,CARAGA,16,NA,1860281.031,125.79354,8.80757,2021,December,5
4615,Region,1,PH1700000000,MIMAROPA,17,NA,2670545.156,119.90138,11.3535,2021,December,4
4616,Region,1,PH0200000000,Cagayan Valley,2,NA,2638794.24,121.73245,17.20742,2021,December,0
4617,Region,1,PH0300000000,Central Luzon,3,NA,2122869.134,120.82254,15.39167,2021,December,0
4618,Region,1,PH0400000000,CALABARZON,4,NA,1559505.206,121.57574,14.1648,2021,December,5
4619,Region,1,PH0500000000,Bicol Region,5,NA,1729064.188,123.47248,13.27324,2021,December,6
4620,Region,1,PH0600000000,Western Visayas,6,NA,2004219.716,122.65134,10.84389,2021,December,6
4621,Region,1,PH0700000000,Central Visayas,7,NA,1428558.608,123.615,9.92116,2021,December,4
4622,Region,1,PH0800000000,Eastern Visayas,8,NA,2083545.065,124.95325,11.53711,2021,December,6
4623,Region,1,PH0900000000,Zamboanga Peninsula,9,NA,1458898.459,122.84823,7.82603,2021,December,2
4624,Province,2,PH1400100000,Abra,1,14,392658.995,120.80323,17.57832,2021,December,0
4625,Province,2,PH0401000000,Batangas,10,4,296342.1523,121.03136,13.89192,2021,December,1
4626,Province,2,PH1401100000,Benguet,11,14,282784.8759,120.69886,16.54284,2021,December,0
4627,Province,2,PH0701200000,Bohol,12,7,396752.4873,124.19758,9.85386,2021,December,1
4628,Province,2,PH1001300000,Bukidnon,13,10,935846.7352,125.00693,8.01875,2021,December,1
4629,Province,2,PH0301400000,Bulacan,14,3,268894.0986,121.05787,14.97878,2021,December,0
4630,Province,2,PH0201500000,Cagayan,15,2,879759.9291,121.76061,18.09416,2021,December,0
4631,Province,2,PH0501600000,Camarines Norte,16,5,212131.5983,122.7276,14.14318,2021,December,1
4632,Province,2,PH0501700000,Camarines Sur,17,5,526280.2518,123.26232,13.70538,2021,December,1
4633,Province,2,PH1001800000,Camiguin,18,10,24254.34914,124.71774,9.172,2021,December,1
4634,Province,2,PH0601900000,Capiz,19,6,265103.7091,122.63293,11.3699,2021,December,1
4635,Province,2,PH1600200000,Agusan Del Norte,2,16,267625.5396,125.53568,9.03125,2021,December,1
4636,Province,2,PH0502000000,Catanduanes,20,5,146059.0863,124.23645,13.78322,2021,December,1
4637,Province,2,PH0402100000,Cavite,21,4,124520.1231,120.86848,14.25517,2021,December,1
4638,Province,2,PH0702200000,Cebu,22,7,486471.6869,123.75473,10.35505,2021,December,1
4639,Province,2,PH1102300000,Davao Del Norte,23,11,324540.853,125.64222,7.58531,2021,December,1
4640,Province,2,PH1102400000,Davao Del Sur,24,11,426257.1808,125.34537,7.01621,2021,December,1
4641,Province,2,PH1102500000,Davao Oriental,25,11,498905.6008,126.29823,7.25136,2021,December,0
4642,Province,2,PH0802600000,Eastern Samar,26,8,424954.8963,125.38108,11.64761,2021,December,1
4643,Province,2,PH1402700000,Ifugao,27,14,250670.7928,121.20724,16.84847,2021,December,0
4644,Province,2,PH0102800000,Ilocos Norte,28,1,327178.9476,120.73031,18.2049,2021,December,0
4645,Province,2,PH0102900000,Ilocos Sur,29,1,246531.6268,120.54701,17.24747,2021,December,0
4646,Province,2,PH1600300000,Agusan Del Sur,3,16,845214.9145,125.72898,8.42159,2021,December,1
4647,Province,2,PH0603000000,Iloilo,30,6,471476.4392,122.60538,11.0076,2021,December,1
4648,Province,2,PH0203100000,Isabela,31,2,1049495.036,121.96124,16.98735,2021,December,0
4649,Province,2,PH1403200000,Kalinga,32,14,282509.4079,121.2795,17.43098,2021,December,0
4650,Province,2,PH0103300000,La Union,33,1,141261.3448,120.42453,16.58054,2021,December,0
4651,Province,2,PH0403400000,Laguna,34,4,178496.2977,121.36511,14.24132,2021,December,1
4652,Province,2,PH1003500000,Lanao Del Norte,35,10,263637.9028,124.03771,8.02657,2021,December,1
4653,Province,2,PH1903600000,Lanao Del Sur,36,15,374148.3531,124.3446,7.78909,2021,December,1
4654,Province,2,PH0803700000,Leyte,37,8,557574.9137,124.75585,10.97461,2021,December,1
4655,Province,2,PH1908700000,Maguindanao,38,15,501126.2256,124.3846,7.03162,2021,December,0
4656,Province,2,PH0600400000,Aklan,4,6,168490.628,122.24801,11.60961,2021,December,1
4657,Province,2,PH1704000000,Marinduque,40,17,92150.51634,121.97191,13.39123,2021,December,0
4658,Province,2,PH0504100000,Masbate,41,5,398936.7474,123.55233,12.29461,2021,December,1
4659,Province,2,PH1004200000,Misamis Occidental,42,10,187094.5163,123.69023,8.32404,2021,December,1
4660,Province,2,PH1004300000,Misamis Oriental,43,10,337853.2765,124.79152,8.63258,2021,December,1
4661,Province,2,PH1404400000,Mountain Province,44,14,211247.8703,121.12926,17.1013,2021,December,0
4662,Province,2,PH0604500000,Negros Occidental,45,6,765872.2498,122.98713,10.31102,2021,December,1
4663,Province,2,PH0704600000,Negros Oriental,46,7,513364.8525,123.03352,9.60691,2021,December,1
4664,Province,2,PH1204700000,North Cotabato,47,12,585977.2617,124.85052,7.2026,2021,December,0
4665,Province,2,PH0804800000,Northern Samar,48,8,344045.7568,124.79173,12.4111,2021,December,1
4666,Province,2,PH0304900000,Nueva Ecija,49,3,545723.5694,121.02057,15.61784,2021,December,0
4667,Province,2,PH0500500000,Albay,5,5,246950.7417,123.61575,13.20972,2021,December,1
4668,Province,2,PH0205000000,Nueva Vizcaya,50,2,412589.2665,121.17179,16.30543,2021,December,0
4669,Province,2,PH1705100000,Occidental Mindoro,51,17,597216.3562,120.89263,12.97198,2021,December,1
4670,Province,2,PH1705200000,Oriental Mindoro,52,17,411534.5134,121.26165,12.96208,2021,December,1
4671,Province,2,PH1705300000,Palawan,53,17,1438791.437,118.74422,9.97851,2021,December,1
4672,Province,2,PH0305400000,Pampanga,54,3,211421.1857,120.64724,15.05852,2021,December,0
4673,Province,2,PH0105500000,Pangasinan,55,1,515455.9092,120.3126,15.9995,2021,December,0
4674,Province,2,PH0405600000,Quezon,56,4,840102.3202,121.96207,14.16651,2021,December,1
4675,Province,2,PH0205700000,Quirino,57,2,276799.6207,121.59554,16.29455,2021,December,0
4676,Province,2,PH0405800000,Rizal,58,4,120029.7294,121.26254,14.6174,2021,December,1
4677,Province,2,PH1705900000,Romblon,59,17,130982.4531,122.23451,12.43569,2021,December,1
4678,Province,2,PH0600600000,Antique,6,6,273659.3448,122.06801,11.12678,2021,December,1
4679,Province,2,PH0806000000,Samar,60,8,538251.1521,124.94033,11.84648,2021,December,1
4680,Province,2,PH0706100000,Siquijor,61,7,31957.7035,123.58866,9.1852,2021,December,1
4681,Province,2,PH0506200000,Sorsogon,62,5,198641.4064,123.92856,12.85433,2021,December,1
4682,Province,2,PH1206300000,South Cotabato,63,12,411942.8819,124.85313,6.28461,2021,December,0
4683,Province,2,PH0806400000,Southern Leyte,64,8,165547.6261,125.05196,10.29123,2021,December,1
4684,Province,2,PH1206500000,Sultan Kudarat,65,12,422488.9048,124.43128,6.53498,2021,December,0
4685,Province,2,PH1906600000,Sulu,66,15,151498.8171,121.0544,5.95321,2021,December,0
4686,Province,2,PH1606700000,Surigao Del Norte,67,16,197260.9942,125.73754,9.67074,2021,December,1
4687,Province,2,PH1606800000,Surigao Del Sur,68,16,469825.4007,126.113,8.77637,2021,December,1
4688,Province,2,PH0306900000,Tarlac,69,3,297162.4745,120.4762,15.47835,2021,December,0
4689,Province,2,PH1900700000,Basilan,7,15,113368.7447,122.02916,6.56546,2021,December,0
4690,Province,2,PH1907000000,Tawi-Tawi,70,15,115325.302,119.9015,5.23802,2021,December,0
4691,Province,2,PH0307100000,Zambales,71,3,372047.8358,120.14367,15.2868,2021,December,0
4692,Province,2,PH0907200000,Zamboanga Del Norte,72,9,628425.2368,122.80734,8.0492,2021,December,1
4693,Province,2,PH0907300000,Zamboanga Del Sur,73,9,535995.3836,122.99399,7.67897,2021,December,1
4694,Province,2,PH0307700000,Aurora,77,3,303048.9855,121.70032,15.92336,2021,December,0
4695,Province,2,PH0807800000,Biliran,78,8,53182.96358,124.47324,11.59672,2021,December,1
4696,Province,2,PH0607900000,Guimaras,79,6,59614.55082,122.6141,10.56881,2021,December,1
4697,Province,2,PH0300800000,Bataan,8,3,124499.2234,120.45441,14.66047,2021,December,0
4698,Province,2,PH1208000000,Sarangani,80,12,370000.4169,125.15833,6.05966,2021,December,0
4699,Province,2,PH1408100000,Apayao,81,14,398874.9827,121.18753,18.10576,2021,December,0
4700,Province,2,PH1108200000,Davao De Oro,82,11,435150.5017,126.02292,7.57325,2021,December,0
4701,Province,2,PH0908300000,Zamboanga Sibugay,83,9,272573.4853,122.72542,7.69474,2021,December,0
4702,Province,2,PH1608500000,Dinagat Islands,85,16,80368.58314,125.60234,10.17134,2021,December,1
4703,Province,2,PH1108600000,Davao Occidental,86,11,196057.9424,125.54058,6.09811,2021,December,0
4704,Province,2,PH0200900000,Batanes,9,2,20137.38639,121.88796,20.55242,2021,December,0
4705,National,0,PH9999999999,Philippines,1,NA,29340674,122.88863823288156,11.683905899533906,2022,January,27
4706,Region,1,PH0100000000,Ilocos Region,1,NA,1230470.897,120.48431,16.90702,2022,January,0
4707,Region,1,PH1000000000,Northern Mindanao,10,NA,1748726.483,124.67425,8.18737,2022,January,1
4708,Region,1,PH1100000000,Davao Region,11,NA,1880989.96,125.82657,7.21033,2022,January,4
4709,Region,1,PH1200000000,SOCCSKSARGEN,12,NA,1790438.227,124.81574,6.59804,2022,January,1
4710,Region,1,PH1400000000,Cordillera Administrative Region,14,NA,1818770.568,121.03905,17.35562,2022,January,0
4711,Region,1,PH1900000000,Bangsamoro Autonomous Region In Muslim Mindanao,15,NA,1255119.847,123.34939,6.92199,2022,January,1
4712,Region,1,PH1600000000,CARAGA,16,NA,1860281.031,125.79354,8.80757,2022,January,3
4713,Region,1,PH1700000000,MIMAROPA,17,NA,2670545.156,119.90138,11.3535,2022,January,0
4714,Region,1,PH0200000000,Cagayan Valley,2,NA,2638794.24,121.73245,17.20742,2022,January,0
4715,Region,1,PH0300000000,Central Luzon,3,NA,2122869.134,120.82254,15.39167,2022,January,0
4716,Region,1,PH0400000000,CALABARZON,4,NA,1559505.206,121.57574,14.1648,2022,January,0
4717,Region,1,PH0500000000,Bicol Region,5,NA,1729064.188,123.47248,13.27324,2022,January,3
4718,Region,1,PH0600000000,Western Visayas,6,NA,2004219.716,122.65134,10.84389,2022,January,1
4719,Region,1,PH0700000000,Central Visayas,7,NA,1428558.608,123.615,9.92116,2022,January,4
4720,Region,1,PH0800000000,Eastern Visayas,8,NA,2083545.065,124.95325,11.53711,2022,January,6
4721,Region,1,PH0900000000,Zamboanga Peninsula,9,NA,1458898.459,122.84823,7.82603,2022,January,3
4722,Province,2,PH1400100000,Abra,1,14,392658.995,120.80323,17.57832,2022,January,0
4723,Province,2,PH0401000000,Batangas,10,4,296342.1523,121.03136,13.89192,2022,January,0
4724,Province,2,PH1401100000,Benguet,11,14,282784.8759,120.69886,16.54284,2022,January,0
4725,Province,2,PH0701200000,Bohol,12,7,396752.4873,124.19758,9.85386,2022,January,1
